Date	Time (UTC)	TTF	Lat	Long	SAT´s	2D/3D	Alt	H-DOP	Temp	X	Y	
2017-07-07	09:00:00		GPS Time Out				     0	0.0	 15	  6	  3
2017-07-07	03:00:00	43	45.0515800	 6.4864233	5	3D	  2674	1.6	 13	  4	  4
2017-07-06	21:00:00	43	45.0515467	 6.4864133	7	3D	  2680	1.4	 14	  8	  1
2017-07-06	15:00:00	62	45.0484300	 6.4999200	6	3D	  2828	1.5	 28	 15	  5
2017-07-06	09:00:00	73	45.0469800	 6.5000550	4	3D	  2827	3.9	 18	  0	  0
2017-07-06	03:00:00	62	45.0503367	 6.4885200	4	3D	   101	1.8	 18	  5	  5
2017-07-05	21:00:00	43	45.0491867	 6.4909250	9	3D	  2599	1.0	 15	 19	 15
2017-07-05	15:00:00	71	45.0515633	 6.4961117	6	3D	  2771	1.4	 20	 38	 29
2017-07-05	09:00:00		GPS Time Out				     0	0.0	 16	  4	  4
2017-07-05	03:00:00	61	45.0514133	 6.4873483	3	2D		2.8	 20	  1	  0
2017-07-04	21:00:00	41	45.0492817	 6.4903733	5	3D	  2607	1.9	 14	 15	 13
2017-07-04	15:00:00	43	45.0454617	 6.4992300	8	3D	  2910	1.1	 21	  0	  0
2017-07-04	09:00:00	61	45.0441583	 6.4972933	6	3D	  2902	1.4	 15	  5	  2
2017-07-04	03:00:00	62	45.0404500	 6.5019233	4	3D	   101	1.9	 15	  0	  0
2017-07-03	21:00:00	43	45.0419050	 6.5107183	9	3D	  2807	0.9	 11	 14	  2
2017-07-03	15:00:00	44	45.0472050	 6.5148367	7	3D	  2577	1.4	 16	 15	  8
2017-07-03	09:00:00	43	45.0475983	 6.5131667	5	3D	  2661	1.6	 27	  0	  0
2017-07-03	03:00:00	43	45.0529917	 6.5183400	5	3D	  2338	1.6	 12	  0	  0
2017-07-02	21:00:00	42	45.0536767	 6.5176000	8	3D	  2357	1.0	  8	  7	  3
2017-07-02	15:00:00	42	45.0430283	 6.5157267	8	3D	  2507	1.3	 10	  7	  0
2017-07-02	09:00:00	42	45.0429367	 6.5131900	6	3D	  2631	1.4	 22	  0	  0
2017-07-02	03:00:00		GPS Time Out				     0	0.0	 12	  0	  0
2017-07-01	21:00:00		GPS Time Out				     0	0.0	 12	  1	  2
2017-07-01	15:00:00	43	45.0508983	 6.4883550	4	3D	  2654	2.8	  6	  2	  1
2017-07-01	09:00:00	42	45.0542483	 6.4930283	6	3D	  2792	1.5	  8	 13	  3
2017-07-01	03:00:00	42	45.0573733	 6.4985650	4	3D	  2663	4.1	 12	  0	  0
2017-06-30	20:00:00	61	45.0573867	 6.4983650	8	3D	  2662	1.3	  9	  1	  5
2017-06-30	16:00:00	42	45.0563983	 6.4968450	6	3D	  2625	1.4	  9	  0	  0
2017-06-30	12:00:00	42	45.0578800	 6.4962850	4	3D	  2698	1.6	 20	 11	  8
2017-06-30	08:00:00	44	45.0586900	 6.4972533	4	3D	  2652	4.9	  6	 16	  9
2017-06-30	04:00:00		GPS Time Out				     0	0.0	 13	  1	  2
2017-06-30	00:00:00		GPS Time Out				     0	0.0	 14	  1	  1
2017-06-29	20:00:00		GPS Time Out				     0	0.0	 16	  2	  0
2017-06-29	16:00:00	42	45.0641017	 6.5028683	4	3D	  2454	1.7	  9	  3	  0
2017-06-29	12:00:00	61	45.0632983	 6.5025750	6	2D		1.8	 10	  1	  0
2017-06-29	08:00:00	42	45.0652667	 6.4991167	6	3D	  2588	1.4	  9	 14	  8
2017-06-29	04:00:00		GPS Time Out				     0	0.0	 15	  3	  3
2017-06-29	00:00:00		GPS Time Out				     0	0.0	 17	  4	  1
2017-06-28	20:00:00	74	45.0669317	 6.5046800	6	3D	  2482	1.9	 10	 12	  8
2017-06-28	16:00:00	61	45.0622800	 6.5013683	5	3D	  2569	4.4	 13	  0	  0
2017-06-28	12:00:00		GPS Time Out				     0	0.0	 17	  0	  1
2017-06-28	08:00:00	43	45.0581050	 6.4979950	6	3D	  2659	1.6	 11	 12	  9
2017-06-28	04:00:00	43	45.0598817	 6.5034633	6	3D	  2566	1.3	  6	 14	  1
2017-06-28	00:00:00	41	45.0604550	 6.5061250	5	3D	  2466	2.2	 12	  0	  0
2017-06-27	20:00:00	42	45.0620133	 6.5059867	6	3D	  2411	1.6	 13	 12	  9
2017-06-27	16:00:00		GPS Time Out				     0	0.0	 29	  0	  0
2017-06-27	12:00:00	43	45.0728267	 6.4884767	5	3D	  2963	1.4	 18	 12	  6
2017-06-27	08:00:00	43	45.0735167	 6.4881417	5	3D	  2922	2.0	 11	  1	  0
2017-06-27	04:00:00	61	45.0805700	 6.4666583	9	3D	  2645	1.1	  8	 17	 14
2017-06-27	00:00:00	72	45.0787383	 6.4682217	4	3D	  2745	3.5	 15	  3	  0
2017-06-26	20:00:00	42	45.0785817	 6.4681183	5	3D	  2727	2.2	 14	  1	  1
2017-06-26	16:00:00	43	45.0764633	 6.4815983	8	3D	  2762	1.0	 13	 12	  2
2017-06-26	12:00:00	42	45.0647167	 6.4923583	6	3D	  2766	1.8	 16	 12	  6
2017-06-26	08:00:00	42	45.0646333	 6.4917950	5	3D	  2780	2.0	 17	  4	  6
2017-06-26	04:00:00	84	45.0513650	 6.4961183	4	3D	  2773	1.9	  9	 43	 34
2017-06-26	00:00:00	41	45.0504867	 6.4946883	6	3D	  2686	1.5	 15	  0	  0
2017-06-25	20:00:00	42	45.0500967	 6.4947117	8	3D	  2665	1.4	 11	  7	  4
2017-06-25	16:00:00	42	45.0514250	 6.4958133	7	3D	  2758	1.2	 22	 20	 17
2017-06-25	12:00:00	42	45.0515600	 6.4956867	6	3D	  2778	1.2	 18	  1	  5
2017-06-25	08:00:00	67	45.0514983	 6.4958517	5	3D	  2815	1.8	 21	 16	 17
2017-06-25	04:00:00	42	45.0511917	 6.4902767	4	3D	  2733	2.6	  8	 16	 12
2017-06-25	00:00:00	42	45.0512317	 6.4894183	6	3D	  2785	1.2	 17	  0	  0
2017-06-24	20:00:00	43	45.0511933	 6.4895950	7	3D	  2806	1.6	 14	  3	  3
2017-06-24	16:00:00	43	45.0568900	 6.4884683	7	3D	  2943	1.7	 16	  1	  0
2017-06-24	12:00:00	43	45.0553250	 6.4896017	7	3D	  2886	1.0	 27	  0	  0
2017-06-24	08:00:00	43	45.0552600	 6.4896183	8	3D	  2884	1.0	 24	  0	  1
2017-06-24	04:00:00	43	45.0520600	 6.4865400	5	3D	  2712	1.9	 12	  6	  8
2017-06-24	00:00:00	46	45.0506517	 6.4932267	7	3D	  2639	1.0	 17	  4	  6
2017-06-23	20:00:00	72	45.0506583	 6.4935883	8	3D	  2677	1.4	 15	 18	 10
2017-06-23	16:00:00	42	45.0499900	 6.4919100	5	3D	  2639	3.5	 18	  3	  1
2017-06-23	12:00:00	42	45.0545517	 6.4919583	6	3D	  2820	1.6	 26	  2	  6
2017-06-23	08:00:00	43	45.0544283	 6.4920833	7	3D	  2822	1.1	 25	  1	  0
2017-06-23	04:00:00	43	45.0512383	 6.4951583	6	3D	  2744	1.5	 11	 11	  5
2017-06-23	00:00:00	42	45.0501833	 6.4953517	7	3D	  2694	1.1	 12	 11	 14
2017-06-22	20:00:00	42	45.0504567	 6.4914567	7	3D	  2661	1.5	 13	 10	  2
2017-06-22	16:00:00	43	45.0512767	 6.4946233	5	3D	  2737	1.4	 18	 10	  8
2017-06-22	12:00:00	66	45.0522050	 6.4963883	5	3D	  2848	1.6	 18	 14	  7
2017-06-22	08:00:00	42	45.0522817	 6.4963383	6	3D	  2848	1.8	 16	  0	  1
2017-06-22	04:00:00	42	45.0511367	 6.4960083	5	3D	  2752	1.6	 11	  2	  0
2017-06-22	00:00:00	41	45.0512133	 6.4952850	8	3D	  2733	1.0	 14	 12	  4
2017-06-21	20:00:00	42	45.0505633	 6.4938767	5	3D	  2726	2.1	 14	 10	  4
2017-06-21	16:00:00	88	45.0636500	 6.4788967	3	2D		3.9	 16	 56	 51
2017-06-21	12:00:00		GPS Time Out				     0	0.0	 26	  1	  6
2017-06-21	08:00:00	44	45.0524667	 6.4963317	5	3D	  2848	1.9	 12	 12	 10
2017-06-21	04:00:00	43	45.0500367	 6.4907850	5	3D	  2648	1.6	 11	  6	  4
2017-06-21	00:00:00	42	45.0504917	 6.4911733	5	3D	  2680	1.5	 12	 23	 14
2017-06-20	20:00:00	43	45.0509350	 6.4909950	7	3D	  2712	1.4	 14	  7	  7
2017-06-20	16:00:00	43	45.0536250	 6.4895433	6	3D	  2795	1.5	 16	 13	 10
2017-06-20	12:00:00	43	45.0537350	 6.4940383	5	3D	  2785	2.0	 25	  9	  4
2017-06-20	08:00:00	43	45.0534250	 6.4946733	7	3D	  2787	1.4	 21	  0	  0
2017-06-20	04:00:00	43	45.0502083	 6.4930983	5	3D	  2646	1.7	 11	 15	 13
2017-06-20	00:00:00	42	45.0504467	 6.4951633	8	3D	  2696	1.1	 13	  3	  6
2017-06-19	20:00:00	43	45.0505183	 6.4923217	7	3D	  2655	1.5	 14	 12	  3
2017-06-19	16:00:00	43	45.0524500	 6.4863000	7	3D	  2709	1.4	 23	  2	  3
2017-06-19	12:00:00	42	45.0540000	 6.4857017	5	3D	  2779	2.8	 23	  0	  0
2017-06-19	08:00:00	42	45.0528067	 6.4872367	5	3D	  2857	2.0	 21	  1	  0
2017-06-19	04:00:00	42	45.0514183	 6.4868483	5	3D	  2678	1.7	 12	  9	  6
2017-06-19	00:00:00	41	45.0501567	 6.4899017	6	3D	  2630	1.5	 18	  0	  0
2017-06-18	20:00:00	42	45.0503133	 6.4913917	8	3D	  2662	1.3	 13	 12	  7
2017-06-18	16:00:00	42	45.0506833	 6.4991333	6	3D	  2813	1.7	 16	 11	  4
2017-06-18	12:00:00	42	45.0488333	 6.5105550	5	3D	  2694	2.3	 18	 14	 11
2017-06-18	08:00:00	60	45.0483117	 6.5105917	4	3D	  2788	2.1	 20	 21	 10
2017-06-18	04:00:00	42	45.0430267	 6.5051167	6	3D	  2865	1.4	  9	 14	  3
2017-06-18	00:00:00	42	45.0439433	 6.5025767	6	3D	  2953	1.3	 16	 10	  6
2017-06-17	20:00:00	42	45.0438883	 6.5036683	8	3D	  2911	1.4	 13	 10	  6
2017-06-17	16:00:00	42	45.0431133	 6.5052950	6	3D	  2896	1.5	 19	 10	  5
2017-06-17	12:00:00	42	45.0436700	 6.5070100	7	3D	  2904	1.2	 19	 12	 13
2017-06-17	08:00:00	43	45.0427217	 6.5079533	6	3D	  2852	2.5	  8	 12	 10
2017-06-17	04:00:00	43	45.0433650	 6.5131600	6	3D	  2625	1.4	 12	 14	  8
2017-06-17	00:00:00	42	45.0446350	 6.5128867	5	3D	  2588	2.0	 15	  0	  0
2017-06-16	20:00:00	42	45.0441383	 6.5136783	7	3D	  2616	1.4	 10	 11	 10
2017-06-16	16:00:00	43	45.0421800	 6.5147733	6	3D	  2582	1.4	 14	  9	  6
2017-06-16	12:00:00	47	45.0426267	 6.5123783	5	3D	  2683	2.0	 25	  0	  0
2017-06-16	08:00:00	43	45.0435117	 6.5126467	6	3D	  2678	1.4	 20	 15	  9
2017-06-16	04:00:00	44	45.0359700	 6.5202783	5	3D	  2468	1.9	 10	  7	  6
2017-06-16	00:00:00	42	45.0363233	 6.5240050	5	3D	  2382	1.5	 13	  1	  0
2017-06-15	20:00:00	42	45.0342783	 6.5257667	7	3D	  2363	1.4	 14	 15	 10
2017-06-15	16:00:00	42	45.0457500	 6.5157567	6	3D	  2536	1.4	 16	 13	 12
2017-06-15	12:00:00	42	45.0480283	 6.5155217	6	3D	  2549	1.2	 24	  4	  5
2017-06-15	08:00:00	43	45.0481750	 6.5169567	6	3D	  2510	1.4	 19	 10	  8
2017-06-15	04:00:00	43	45.0517450	 6.5153467	7	3D	  2406	1.3	 11	 15	  5
2017-06-15	00:00:00	42	45.0557583	 6.5168267	6	3D	  2335	1.4	 13	  7	  7
2017-06-14	20:00:00	43	45.0572817	 6.5186167	7	3D	  2276	1.7	 13	 13	  9
2017-06-14	16:00:00	42	45.0511817	 6.4957583	7	3D	  2762	1.2	 13	  7	  9
2017-06-14	12:00:00	43	45.0525200	 6.4892167	7	3D	  2791	1.1	 24	  0	  0
2017-06-14	08:00:00	42	45.0528767	 6.4890450	6	3D	  2819	1.2	 22	 10	  5
2017-06-14	04:00:00	42	45.0509667	 6.4865417	5	3D	  2630	1.6	 13	  3	  5
2017-06-14	00:00:00	59	45.0507150	 6.4882400	5	3D	  2640	2.0	 14	 12	  7
2017-06-13	20:00:00	42	45.0511100	 6.4875550	6	3D	  2631	1.9	 14	 17	 12
2017-06-13	16:00:00	42	45.0536383	 6.4891350	6	3D	  2824	1.8	 19	 12	  8
2017-06-13	12:00:00	42	45.0533433	 6.4889600	4	3D	  2732	2.5	 21	  0	  1
2017-06-13	08:00:00	42	45.0541900	 6.4898317	4	3D	  2766	2.5	 12	  0	  0
2017-06-13	04:00:00	42	45.0518400	 6.4861183	5	3D	  2689	1.6	 10	 10	  3
2017-06-13	00:00:00	41	45.0507817	 6.4884167	6	3D	  2628	1.5	 13	  5	  2
2017-06-12	20:00:00	42	45.0491967	 6.4908483	8	3D	  2591	1.2	 14	 10	  2
2017-06-12	16:00:00	43	45.0499383	 6.4960450	6	3D	  2670	1.4	 21	  7	  2
2017-06-12	12:00:00	43	45.0511317	 6.4968567	6	3D	  2761	1.4	 14	 10	  8
2017-06-12	08:00:00	43	45.0517667	 6.4960433	6	3D	  2787	1.4	 15	  0	  0
2017-06-12	04:00:00	43	45.0507667	 6.4933883	5	3D	  2702	1.7	 13	  0	  1
2017-06-12	00:00:00	42	45.0502450	 6.4909550	8	3D	  2659	1.2	 15	  0	  0
2017-06-11	20:00:00	43	45.0503650	 6.4888600	8	3D	  2624	1.2	 14	 10	 11
2017-06-11	16:00:00	42	45.0517900	 6.4864917	8	3D	  2691	1.2	 21	  1	  1
2017-06-11	12:00:00	66	45.0421233	 6.4778517	6	3D	  2450	1.6	 24	 13	  8
2017-06-11	08:00:00	42	45.0434600	 6.4776617	6	3D	  2466	1.7	 24	  2	  1
2017-06-11	04:00:00	42	45.0430083	 6.4787617	6	3D	  2466	1.3	 12	  8	  0
2017-06-11	00:00:00	42	45.0419117	 6.4779900	7	3D	  2444	1.3	 14	  0	  1
2017-06-10	20:00:00	43	45.0434933	 6.4773133	9	3D	  2451	1.0	 11	 15	  9
2017-06-10	16:00:00	43	45.0539300	 6.4876533	7	3D	  2882	1.2	 16	 11	  2
2017-06-10	12:00:00	43	45.0539900	 6.4875217	7	3D	  2885	1.7	 18	  0	  0
2017-06-10	08:00:00	43	45.0550033	 6.4873667	6	3D	  2946	1.3	 23	  0	  0
2017-06-10	04:00:00	43	45.0521933	 6.4865817	5	3D	  2739	1.7	  6	  4	  2
2017-06-10	00:00:00	42	45.0516300	 6.4869467	7	3D	  2693	1.4	  7	  0	  0
2017-06-09	20:00:00	42	45.0513150	 6.4893100	7	3D	  2802	1.7	  5	 17	 10
2017-06-09	16:00:00	43	45.0548517	 6.4876383	7	3D	  2932	1.2	 18	  3	  3
2017-06-09	12:00:00	60	45.0415600	 6.4779467	6	3D	  2456	1.8	 22	  0	  0
2017-06-09	08:00:00	43	45.0410250	 6.4786617	8	3D	  2462	1.0	 16	 17	  6
2017-06-09	04:00:00	43	45.0415200	 6.4781200	6	3D	  2447	1.3	 12	  1	  0
2017-06-09	00:00:00	42	45.0408300	 6.4780000	6	3D	  2491	1.3	 13	  0	  0
2017-06-08	20:00:00	42	45.0419900	 6.4779867	9	3D	  2444	1.0	 12	  0	  0
2017-06-08	16:00:00	42	45.0409650	 6.4773533	8	3D	  2412	1.2	 21	 13	  4
2017-06-08	12:00:00	73	45.0385500	 6.4764983	5	3D	  2338	2.0	 30	 14	 10
2017-06-08	08:00:00	42	45.0364417	 6.4595000	6	3D	  2458	1.3	 19	  3	  0
2017-06-08	04:00:00	42	45.0272517	 6.4610333	7	3D	  2200	1.0	  7	 14	  9
2017-06-08	00:00:00	41	45.0225767	 6.4651183	8	3D	  1940	1.1	 11	 20	 19
2017-06-07	20:00:00	42	45.0257067	 6.4599667	7	3D	  1973	1.3	 12	  8	  2
2017-06-07	16:00:00	42	45.0325317	 6.4588533	7	3D	  2335	1.4	 14	 16	  4
2017-06-07	12:00:00	42	45.0354333	 6.4590250	5	3D	  2413	2.6	 18	  1	  0
2017-06-07	08:00:00	42	45.0320167	 6.4568183	8	3D	  2263	1.0	 16	  0	  0
2017-06-07	04:00:00	42	45.0244583	 6.4665350	5	3D	  2031	1.4	  4	 10	  5
2017-06-07	00:00:00	41	45.0232000	 6.4666450	6	3D	  2013	1.5	  9	  0	  0
2017-06-06	20:00:00	42	45.0225917	 6.4649350	6	3D	  1939	1.7	  7	  8	 10
2017-06-06	16:00:00	42	45.0239183	 6.4678333	6	3D	  1950	1.3	 13	  6	  5
2017-06-06	12:00:00	42	45.0293617	 6.4636350	4	3D	  2195	3.6	 10	  8	  6
2017-06-06	08:00:00		GPS Time Out				     0	0.0	 15	 12	  7
2017-06-06	04:00:00	42	45.0241800	 6.4668650	5	3D	  1998	1.4	  9	 11	  9
2017-06-06	00:00:00	42	45.0215300	 6.4657283	8	3D	  1886	1.1	 14	  0	  0
2017-06-05	20:00:00	42	45.0217667	 6.4664650	10	3D	  1945	0.8	 10	 11	  9
2017-06-05	16:00:00	43	45.0337183	 6.4684833	7	3D	  2149	1.1	 10	 17	 13
2017-06-05	12:00:00	43	45.0376150	 6.4663517	7	3D	  2305	1.2	 14	  8	  9
2017-06-05	08:00:00	43	45.0355200	 6.4625717	6	3D	  2343	1.4	 17	  6	  5
2017-06-05	04:00:00	43	45.0355983	 6.4668717	7	3D	  2240	1.2	 13	  8	  2
2017-06-05	00:00:00	42	45.0357667	 6.4670467	6	3D	  2250	1.3	 15	  0	  0
2017-06-04	20:00:00	43	45.0354100	 6.4672583	9	3D	  2223	1.0	 13	  0	  0
2017-06-04	16:00:00	43	45.0354033	 6.4618317	8	3D	  2352	1.1	 17	  3	  2
2017-06-04	12:00:00	43	45.0341017	 6.4631033	7	3D	  2296	1.1	 17	 14	  9
2017-06-04	08:00:00	85	45.0300500	 6.4643467	5	3D	  2210	1.6	 20	  0	  0
2017-06-04	04:00:00	43	45.0234167	 6.4666533	5	3D	  1944	1.4	  9	  7	  2
2017-06-04	00:00:00	42	45.0225467	 6.4660667	9	3D	  1966	1.0	 13	  6	  2
2017-06-03	20:00:00	73	45.0231867	 6.4664817	7	3D	  1980	1.1	 14	 18	  8
2017-06-03	16:00:00	43	45.0319750	 6.4637883	8	3D	  2254	1.0	 13	 10	  5
2017-06-03	12:00:00	43	45.0360200	 6.4607633	6	3D	  2410	1.3	 21	  0	  0
2017-06-03	08:00:00	43	45.0355633	 6.4610933	8	3D	  2380	1.1	 18	 21	 12
2017-06-03	04:00:00	43	45.0279333	 6.4642100	6	3D	  2202	1.3	 10	 12	 11
2017-06-03	00:00:00	42	45.0326717	 6.4551683	5	3D	  2215	2.0	 17	  4	  1
2017-06-02	20:00:00	44	45.0325050	 6.4560483	5	3D	  2162	2.9	 16	  0	  0
2017-06-02	16:00:00	42	45.0360967	 6.4617267	9	3D	  2389	0.9	 17	  4	  2
2017-06-02	12:00:00	42	45.0387800	 6.4630800	7	3D	  2467	1.1	 27	  0	  1
2017-06-02	08:00:00	42	45.0356717	 6.4615083	8	3D	  2375	1.1	 17	  6	  2
2017-06-02	04:00:00	42	45.0341000	 6.4751367	4	3D	  2188	2.3	 11	  6	  4
2017-06-02	00:00:00	42	45.0346483	 6.4747350	4	3D	  2197	8.9	 12	  0	  0
2017-06-01	20:00:00	43	45.0342600	 6.4747683	6	3D	  2172	1.7	  8	 15	 10
2017-06-01	16:00:00	42	45.0336367	 6.4753050	6	3D	  2167	1.4	 16	  8	  7
2017-06-01	12:00:00	43	45.0400700	 6.4782550	8	3D	  2447	1.0	 17	  8	  2
2017-06-01	08:00:00	42	45.0373233	 6.4754200	6	3D	  2339	1.5	 14	  0	  0
2017-06-01	04:00:00	42	45.0362817	 6.4730200	6	3D	  2164	1.3	 11	  8	  8
2017-06-01	00:00:00	41	45.0363833	 6.4727217	7	3D	  2180	1.2	 18	  0	  0
2017-05-31	18:00:00	43	45.0323850	 6.4747550	6	3D	  2145	1.5	 10	  8	  2
2017-05-31	12:00:00	43	45.0357467	 6.4606100	7	3D	  2381	1.1	 23	  0	  0
2017-05-31	06:00:00	43	45.0353800	 6.4620917	6	3D	  2349	1.3	 13	  7	  5
2017-05-31	00:00:00		GPS Time Out				     0	0.0	 18	  2	  2
2017-05-30	18:00:00	43	45.0328883	 6.4546867	5	3D	  2152	2.8	 17	  8	  3
2017-05-30	12:00:00	43	45.0357967	 6.4595517	4	3D	  2289	2.8	 25	  0	  0
2017-05-30	06:00:00	42	45.0357683	 6.4665483	6	3D	  2268	1.3	 14	  4	  4
2017-05-30	00:00:00	41	45.0357950	 6.4670117	6	3D	  2243	1.4	 17	  0	  0
2017-05-29	18:00:00	42	45.0352817	 6.4679133	7	3D	  2198	1.1	 15	  9	  2
2017-05-29	12:00:00	42	45.0365967	 6.4650867	7	3D	  2297	1.2	 28	  1	  0
2017-05-29	06:00:00	42	45.0356783	 6.4709967	5	3D	  2122	1.6	 12	 15	  7
2017-05-29	00:00:00	41	45.0360017	 6.4725200	4	3D	  2143	3.1	 17	  0	  0
2017-05-28	18:00:00	42	45.0315817	 6.4666867	7	3D	  2140	1.1	 16	  7	  4
2017-05-28	12:00:00	42	45.0359383	 6.4605850	7	3D	  2395	1.2	 26	  0	  0
2017-05-28	06:00:00	42	45.0316517	 6.4606767	6	3D	  2300	1.4	 11	 10	  4
2017-05-28	00:00:00	61	45.0341717	 6.4603917	4	2D		4.1	 13	  0	  0
2017-05-27	18:00:00	43	45.0258817	 6.4680817	7	3D	  2068	1.1	 15	 20	 11
2017-05-27	12:00:00	43	45.0361183	 6.4605067	7	3D	  2401	1.2	 24	  0	  0
2017-05-27	06:00:00	43	45.0343600	 6.4651283	7	3D	  2246	1.3	 10	 12	  8
2017-05-27	00:00:00	42	45.0266883	 6.4687767	7	3D	  2057	1.2	 14	  0	  0
2017-05-26	18:00:00	44	45.0319617	 6.4654933	7	3D	  2188	1.1	 14	 10	 11
2017-05-26	12:00:00	43	45.0386233	 6.4619133	6	3D	  2509	1.3	 29	  1	  2
2017-05-26	06:00:00	43	45.0314900	 6.4613783	6	3D	  2314	1.3	 14	 12	 16
2017-05-26	00:00:00	42	45.0329600	 6.4550000	6	3D	  2253	1.5	 16	  2	  4
2017-05-25	18:00:00	43	45.0285133	 6.4669233	7	3D	  2102	1.1	 14	  6	  4
2017-05-25	12:00:00	43	45.0383083	 6.4662750	5	3D	  2384	1.5	 24	  0	  0
2017-05-25	06:00:00	61	45.0308733	 6.4623117	3	2D		2.3	 15	 15	 11
2017-05-25	00:00:00	41	45.0265433	 6.4695450	7	3D	  2027	1.2	 12	  0	  0
2017-05-24	18:00:00	43	45.0260633	 6.4617617	8	3D	  2185	1.0	 17	  7	  9
2017-05-24	12:00:00		GPS Time Out				     0	0.0	 18	  7	 10
2017-05-24	06:00:00	42	45.0351717	 6.4660650	6	3D	  2245	1.4	 11	  1	  3
2017-05-24	00:00:00	42	45.0362917	 6.4725333	6	3D	  2141	1.6	 11	  1	  0
2017-05-23	18:00:00	60	45.0330400	 6.4680050	7	3D	  2139	1.1	 13	 35	 31
2017-05-23	12:00:00	42	45.0372567	 6.4644117	7	3D	  2337	1.1	 29	  1	  2
2017-05-23	06:00:00	42	45.0325483	 6.4648167	6	3D	  2219	1.4	 14	 17	  7
2017-05-23	00:00:00	61	45.0345683	 6.4548467	3	2D		4.1	 10	 13	 17
2017-05-22	18:00:00	42	45.0285433	 6.4702117	7	3D	  1979	1.1	 13	  9	  7
2017-05-22	12:00:00	43	45.0352733	 6.4637850	8	3D	  2300	1.0	 28	  0	  0
2017-05-22	06:00:00	43	45.0317800	 6.4608867	7	3D	  2328	1.3	  8	 16	 10
2017-05-22	00:00:00	65	45.0323167	 6.4544600	5	3D	  2052	1.8	 13	  5	  7
2017-05-21	18:00:00	43	45.0291167	 6.4677783	7	3D	  2063	1.1	 12	 18	  8
2017-05-21	12:00:00	43	45.0345117	 6.4649167	6	3D	  2259	1.3	 25	  5	  3
2017-05-21	06:00:00	60	45.0338283	 6.4709033	4	3D	  2029	1.9	  3	 24	 22
2017-05-21	00:00:00	42	45.0290850	 6.4745967	7	3D	  2107	1.2	  7	  1	  7
2017-05-20	18:00:00	43	45.0298850	 6.4729733	7	3D	  2045	1.1	  6	 12	  6
2017-05-20	12:00:00	42	45.0314933	 6.4614350	7	3D	  2313	1.1	 16	 14	 14
2017-05-20	06:00:00	42	45.0263500	 6.4613017	6	3D	  2186	1.7	  3	 17	 12
2017-05-20	00:00:00	41	45.0201417	 6.4681250	7	3D	  1851	1.2	  4	  7	  6
2017-05-19	18:00:00	42	45.0256617	 6.4697717	6	3D	  1998	1.5	  7	  0	  2
2017-05-19	12:00:00	59	45.0213083	 6.4669850	7	3D	  1900	1.1	 10	 27	 24
2017-05-19	06:00:00		GPS Time Out				     0	0.0	 10	  0	  0
2017-05-19	00:00:00	42	45.0218083	 6.4654267	9	3D	  1887	1.0	 11	  1	  0
2017-05-18	18:00:00	61	45.0218967	 6.4662517	6	3D	  1726	1.2	 10	 21	  9
2017-05-18	12:00:00	43	45.0301117	 6.4649917	6	3D	  2186	1.3	 19	  0	  0
2017-05-18	06:00:00	42	45.0289817	 6.4676033	6	3D	  2056	1.4	 10	  4	  3
2017-05-18	00:00:00	42	45.0267333	 6.4702750	8	3D	  2023	1.3	 12	  0	  0
2017-05-17	18:00:00	42	45.0286500	 6.4694850	6	3D	  2047	1.4	 14	  7	  3
2017-05-17	12:00:00	71	45.0276783	 6.5008133	3	2D		5.4	 15	 30	 15
2017-05-17	06:00:00	42	45.0278250	 6.4760667	5	3D	  2037	2.0	  9	  0	  0
2017-05-17	00:00:00	42	45.0216500	 6.4766950	9	3D	  2204	1.0	 12	  4	  8
2017-05-16	18:00:00	43	45.0172067	 6.4759100	8	3D	  2036	1.1	 20	 12	  5
2017-05-16	12:00:00	43	45.0184250	 6.4799750	6	3D	  2287	1.4	 19	 12	  2
2017-05-16	06:00:00	61	44.9952283	 6.4936050	3	2D		2.9	  6	  9	  4
2017-05-16	00:00:00	43	44.9975350	 6.4881150	8	3D	  1922	1.1	  8	 16	  3
2017-05-15	18:00:00	42	45.0029483	 6.4889983	8	3D	  2088	1.1	 18	 10	  8
2017-05-15	12:00:00	42	45.0053717	 6.4900067	5	3D	  2174	1.2	 17	  0	  2
2017-05-15	06:00:00	43	45.0049133	 6.4910517	6	3D	  2195	1.4	  5	  6	  6
2017-05-15	00:00:00	42	44.9952517	 6.4926083	9	3D	  1943	1.1	  7	  0	  0
2017-05-14	18:00:00	43	45.0028017	 6.4880433	7	3D	  2071	1.3	  9	  7	  4
2017-05-14	12:00:00	43	45.0061017	 6.4823900	4	3D	  1917	1.7	 17	 11	  0
2017-05-14	06:00:00	62	45.0183300	 6.4706333	6	3D	  1826	2.1	  4	  6	  5
2017-05-14	00:00:00	42	45.0175667	 6.4720100	9	3D	  1920	1.1	  9	  0	  0
2017-05-13	18:00:00	43	45.0203317	 6.4695300	6	3D	  1853	1.4	  9	 10	 10
2017-05-13	12:00:00	43	45.0306200	 6.4667633	6	3D	  2118	1.2	 15	 14	 12
2017-05-13	06:00:00	43	45.0212000	 6.4668600	5	3D	  1917	1.5	  4	 12	  4
2017-05-13	00:00:00	42	45.0206183	 6.4675717	7	3D	  1907	1.3	  7	  0	  0
2017-05-12	18:00:00	43	45.0218317	 6.4667333	7	3D	  1944	1.3	  5	 13	  5
